posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
87,pinheirovivian,2020-04-06 19:59:41,"➡️ coronavírus

devo trocar lentes de contato por óculos para me prevenir?

apesar de não haver comprovação científ… https://t.co/unfro4tnke",pt,brazil,-43.30795,-22.88793,BR,rio de janeiro
88,luiznetomga,2020-04-06 21:13:42,"maringá é recorde em casos de dengue, e também de corona vírus. de quem é a responsabilidade?⚠️ em maringá https://t.co/qk793al9pt",pt,brazil,-51.9329,-23.4183,BR,maringá
89,rod_bolsonaro,2020-04-07 19:36:04,"então, sabe a quarentena??? 🤔 🚑⛑️🚧🚔🐲🇨🇳🦠🦇
#1984 #covid #covid19 #corona #coronavirus #coronga #corongavirus #china… https://t.co/toopne82lh",pt,brazil,-43.8636,-16.7322,BR,montes claros
90,curadoordinario,2020-04-07 20:14:54,"você sabia que o vírus pode ficar incubado em você por 14 dias até começar a se manifestar?
por isso a importância… https://t.co/irlfsnhgzx",pt,brazil,-34.9325,-8.195,BR,jaboatão dos guararapes
91,nas_seguros,2020-04-08 18:40:46,"covid-19

#ficaemcasa  🏠
sim o máximo possível!!!

e para quem não tem casa?
o que podemos e devemos fazer?!

estam… https://t.co/ri4wy2agff",pt,brazil,-46.6333,-23.55,BR,sao paulo
92,alereformas,2020-04-08 20:11:16,"pessoas morrem e agora tudo é  covid-19, tem de apurar , politicagem com a pandemia,se realmente existe? em brazil https://t.co/vqsi9fmo7u",pt,brazil,-53.0,-11.0,BR,são félix do araguaia
93,soi_jairo,2020-04-08 20:56:13,"vc viu na mídia? não  ? nem vai ver  exército  brasileiro no combate  ao corona vírus em euclides da cunha, bahia,… https://t.co/clhgr4tbli",pt,brazil,-39.01462,-10.50525,BR,euclides da cunha
94,fabiosantos0771,2020-04-08 21:08:12,"copa covid 2020.
quem vai roubar mais durante a crise? em fortaleza, ceará, brasil https://t.co/1k8er1fbqb",pt,brazil,-38.5266,-3.7293,BR,fortaleza
95,ir_ricardo,2020-04-08 21:34:12,"alguém cancela esse vírus? 🦠🚫 #naoaguentomais #coronavirus #quarentena #emcasa #homeoffice •
•
•
🌟 #instagram… https://t.co/lxgtqigo2v",pt,brazil,-43.1975,-22.908,BR,rio de janeiro
96,ricardinhosr,2020-04-08 22:06:33,"↗️ quantas pequenas empresas estão vulneráveis à crise do #coronavírus?

de acordo com o @sebrae / sebraealagoas em… https://t.co/pkzyckhgpe",pt,brazil,-35.7248,-9.6232,BR,maceió
