posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
109,tsfradio,2020-03-23 20:41:04,pandemia já fez mais de 16.000 mortos e 360.000 infetados a nível mundial https://t.co/tvjylpdho2 em… https://t.co/pcynqxwjlg,pt,portugal,-9.09904258,38.74751841,PT,lisbon
110,dridicarvalho,2020-03-24 18:52:53,"um terço da população mundial está confinado, líderes do mundo todo (com excessão do bolsonaro) fazendo o impossíve… https://t.co/qyxwqa472d",pt,brazil,-43.1975,-22.908,BR,rio de janeiro
111,mariodesousa01,2020-03-26 20:06:30,"a #covid19 a carta e a nossa roupa exterior... 

amig@s,
estão em casa e vão à caixa do correio para receber a cart… https://t.co/zpep5jaxhv",pt,portugal,-8.62403385,41.15626285,PT,oporto
112,reporterleonasc,2020-03-26 21:15:30,"a prefeitura de jacareí, por meio da secretaria de saúde, informa que nesta quinta-feira (26), o município confirmo… https://t.co/fhc8qvtnik",pt,brazil,-45.9658,-23.3053,BR,jacareí
113,joaodej44447572,2020-03-26 23:15:48,"uma pessoa no aguarde em igaporã 
de acordo com o boletim divulgado pela prefeitura municipal de igaporã, hoje quin… https://t.co/y1gkmq8cml",pt,brazil,-42.71532,-13.77374,BR,igaporã
114,vidalfutebol,2020-03-27 22:34:43,"boletim epidemiológico do coronavírus (covid-19) em jequié

27/03/2020

a prefeitura de jequié, através da secretar… https://t.co/jrpao8krpr",pt,brazil,-40.0838,-13.8591,BR,jequié
115,drjuniorassis,2020-03-27 23:37:47,coronavírus: novas regras para o comércio  a prefeitura de queimados decreta que a partir da próxima segunda-feira… https://t.co/7vc3yru3fv,pt,brazil,-43.551175,-22.71609500000001,BR,queimados
116,interativa87,2020-03-29 20:41:30,"#covid19 #saude #cabeceirasgo em cabeceiras, goias, brazil https://t.co/rwgf5aiubf",pt,brazil,-46.93351,-15.80631,BR,cabeceiras
117,diegonabalada,2020-03-30 15:13:09,"boletim 30/03 - covid19- prefeitura de barretos
dados consolidados até às 11h do dia 30 de março
notificados: 55
co… https://t.co/hhlpqxqkva",pt,brazil,-48.5678,-20.5572,BR,barretos
118,paulocholla,2020-03-30 15:25:18,"você sabe o que significa distanciamento social?
o momento de combate a uma pandemia mundial talvez não seja o mais… https://t.co/uc6bdzucyx",pt,brazil,-46.63148489,-23.45930693,BR,sao paulo
119,edurodriguesrp,2020-03-30 17:12:14,"com a palavra: o ministro da saúde, @mandetta2555 . vamos seguir a recomendação? 

#saude #henriquemandetta… https://t.co/1rit4qyfvv",pt,brazil,-47.8,-21.1667,BR,ribeirão preto
